timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T22:20:17.9708886Z,3fee1113b794,7.69%,18.11MiB / 7.669GiB,0.23%,2.75MB / 14.8MB,0B / 0B
2026-09-07T22:20:17.9708886Z,52a6f56b69db,7.04%,740.6MiB / 7.669GiB,9.43%,50.1MB / 44.3MB,0B / 44.9MB
2026-09-07T22:20:17.9708886Z,b70629ac2384,0.11%,45.91MiB / 7.669GiB,0.58%,32kB / 7.46kB,0B / 23.6MB
2026-09-07T22:20:17.9708886Z,148e0df0f1ec,0.96%,515.4MiB / 7.669GiB,6.56%,25.3MB / 23MB,0B / 67.6MB
2026-09-07T22:20:17.9708886Z,6ed2d36740fc,4.85%,76.54MiB / 7.669GiB,0.97%,11.8MB / 1.34MB,0B / 173MB
2026-09-07T22:20:17.9708886Z,9097845becb9,147.82%,991.2MiB / 7.669GiB,12.62%,45.7MB / 29.1MB,0B / 42MB
2026-09-07T22:20:30.7467064Z,3fee1113b794,7.72%,17.86MiB / 7.669GiB,0.23%,2.85MB / 15.3MB,0B / 0B
2026-09-07T22:20:30.7467064Z,52a6f56b69db,5.58%,740.2MiB / 7.669GiB,9.43%,50.9MB / 45.6MB,0B / 44.9MB
2026-09-07T22:20:30.7467064Z,b70629ac2384,0.03%,46.11MiB / 7.669GiB,0.59%,32kB / 7.46kB,0B / 23.6MB
2026-09-07T22:20:30.7467064Z,148e0df0f1ec,1.28%,515.9MiB / 7.669GiB,6.57%,25.3MB / 23MB,0B / 67.6MB
2026-09-07T22:20:30.7467064Z,6ed2d36740fc,1.99%,77.2MiB / 7.669GiB,0.98%,12.2MB / 1.38MB,0B / 176MB
2026-09-07T22:20:30.7467064Z,9097845becb9,76.77%,920.3MiB / 7.669GiB,11.72%,46.9MB / 29.9MB,0B / 43.2MB
2026-09-07T22:20:43.5480731Z,3fee1113b794,8.02%,18.07MiB / 7.669GiB,0.23%,2.95MB / 15.9MB,0B / 0B
2026-09-07T22:20:43.5480731Z,52a6f56b69db,6.13%,740.3MiB / 7.669GiB,9.43%,51.7MB / 46.8MB,0B / 44.9MB
2026-09-07T22:20:43.5480731Z,b70629ac2384,0.05%,45.13MiB / 7.669GiB,0.57%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:20:43.5480731Z,148e0df0f1ec,1.02%,516.9MiB / 7.669GiB,6.58%,25.4MB / 23MB,0B / 67.7MB
2026-09-07T22:20:43.5480731Z,6ed2d36740fc,4.04%,77.58MiB / 7.669GiB,0.99%,12.6MB / 1.42MB,0B / 180MB
2026-09-07T22:20:43.5480731Z,9097845becb9,7.31%,920.3MiB / 7.669GiB,11.72%,48.4MB / 30.9MB,0B / 44.4MB
2026-09-07T22:20:56.3581855Z,3fee1113b794,8.96%,17.35MiB / 7.669GiB,0.22%,3.04MB / 16.4MB,0B / 0B
2026-09-07T22:20:56.3581855Z,52a6f56b69db,6.22%,740.9MiB / 7.669GiB,9.44%,52.5MB / 48.1MB,0B / 44.9MB
2026-09-07T22:20:56.3581855Z,b70629ac2384,0.09%,44.71MiB / 7.669GiB,0.57%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:20:56.3581855Z,148e0df0f1ec,1.08%,516.5MiB / 7.669GiB,6.58%,25.4MB / 23MB,0B / 67.7MB
2026-09-07T22:20:56.3581855Z,6ed2d36740fc,4.62%,78.28MiB / 7.669GiB,1.00%,12.9MB / 1.46MB,0B / 182MB
2026-09-07T22:20:56.3581855Z,9097845becb9,8.01%,920.7MiB / 7.669GiB,11.72%,49.8MB / 31.7MB,0B / 46.2MB
2026-09-07T22:21:09.1228794Z,3fee1113b794,7.92%,17.89MiB / 7.669GiB,0.23%,3.14MB / 16.9MB,0B / 0B
2026-09-07T22:21:09.1228794Z,52a6f56b69db,6.26%,740.4MiB / 7.669GiB,9.43%,53.4MB / 49.5MB,0B / 45MB
2026-09-07T22:21:09.1228794Z,b70629ac2384,0.68%,45.93MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:21:09.1228794Z,148e0df0f1ec,1.34%,516.4MiB / 7.669GiB,6.58%,25.4MB / 23MB,0B / 67.7MB
2026-09-07T22:21:09.1228794Z,6ed2d36740fc,5.40%,79.05MiB / 7.669GiB,1.01%,13.3MB / 1.49MB,0B / 186MB
2026-09-07T22:21:09.1228794Z,9097845becb9,6.57%,921.7MiB / 7.669GiB,11.74%,51.1MB / 32.5MB,0B / 46.9MB
2026-09-07T22:21:21.9223967Z,3fee1113b794,8.56%,18.34MiB / 7.669GiB,0.23%,3.23MB / 17.4MB,0B / 0B
2026-09-07T22:21:21.9223967Z,52a6f56b69db,7.10%,740.7MiB / 7.669GiB,9.43%,54.2MB / 50.7MB,0B / 45MB
2026-09-07T22:21:21.9223967Z,b70629ac2384,0.07%,45.02MiB / 7.669GiB,0.57%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:21:21.9223967Z,148e0df0f1ec,1.15%,517.5MiB / 7.669GiB,6.59%,25.5MB / 23.1MB,0B / 67.7MB
2026-09-07T22:21:21.9223967Z,6ed2d36740fc,5.32%,79.99MiB / 7.669GiB,1.02%,13.7MB / 1.54MB,0B / 189MB
2026-09-07T22:21:21.9223967Z,9097845becb9,7.46%,921.3MiB / 7.669GiB,11.73%,52.6MB / 33.5MB,0B / 49.1MB
2026-09-07T22:21:34.7529009Z,3fee1113b794,7.99%,17.82MiB / 7.669GiB,0.23%,3.33MB / 17.9MB,0B / 0B
2026-09-07T22:21:34.7529009Z,52a6f56b69db,6.46%,750MiB / 7.669GiB,9.55%,55.1MB / 52.1MB,0B / 45MB
2026-09-07T22:21:34.7529009Z,b70629ac2384,0.03%,45.23MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:21:34.7529009Z,148e0df0f1ec,1.48%,517.9MiB / 7.669GiB,6.60%,25.5MB / 23.1MB,0B / 67.7MB
2026-09-07T22:21:34.7529009Z,6ed2d36740fc,6.11%,80.29MiB / 7.669GiB,1.02%,14MB / 1.57MB,0B / 192MB
2026-09-07T22:21:34.7529009Z,9097845becb9,6.92%,922.6MiB / 7.669GiB,11.75%,54MB / 34.4MB,0B / 49.2MB
2026-09-07T22:21:47.5927039Z,3fee1113b794,7.78%,17.83MiB / 7.669GiB,0.23%,3.42MB / 18.4MB,0B / 0B
2026-09-07T22:21:47.5927039Z,52a6f56b69db,6.07%,749.1MiB / 7.669GiB,9.54%,55.9MB / 53.4MB,0B / 45MB
2026-09-07T22:21:47.5927039Z,b70629ac2384,0.58%,46.35MiB / 7.669GiB,0.59%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:21:47.5927039Z,148e0df0f1ec,1.00%,518.3MiB / 7.669GiB,6.60%,25.6MB / 23.1MB,0B / 67.8MB
2026-09-07T22:21:47.5927039Z,6ed2d36740fc,4.57%,80.84MiB / 7.669GiB,1.03%,14.4MB / 1.62MB,0B / 195MB
2026-09-07T22:21:47.5927039Z,9097845becb9,7.10%,922.5MiB / 7.669GiB,11.75%,55.3MB / 35.2MB,0B / 49.8MB
2026-09-07T22:22:00.4625469Z,3fee1113b794,7.73%,18.32MiB / 7.669GiB,0.23%,3.51MB / 18.9MB,0B / 0B
2026-09-07T22:22:00.4625469Z,52a6f56b69db,5.68%,750.2MiB / 7.669GiB,9.55%,56.7MB / 54.7MB,0B / 45MB
2026-09-07T22:22:00.4625469Z,b70629ac2384,0.04%,45.74MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:22:00.4625469Z,148e0df0f1ec,0.86%,517.7MiB / 7.669GiB,6.59%,25.6MB / 23.1MB,0B / 67.8MB
2026-09-07T22:22:00.4625469Z,6ed2d36740fc,5.04%,81.28MiB / 7.669GiB,1.04%,14.7MB / 1.65MB,0B / 198MB
2026-09-07T22:22:00.4625469Z,9097845becb9,7.04%,922.4MiB / 7.669GiB,11.75%,56.7MB / 36MB,0B / 51.4MB
2026-09-07T22:22:13.2665346Z,3fee1113b794,8.00%,17.99MiB / 7.669GiB,0.23%,3.6MB / 19.4MB,0B / 0B
2026-09-07T22:22:13.2665346Z,52a6f56b69db,6.04%,758.4MiB / 7.669GiB,9.66%,57.6MB / 56MB,0B / 45MB
2026-09-07T22:22:13.2665346Z,b70629ac2384,0.05%,45.56MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:22:13.2665346Z,148e0df0f1ec,0.83%,516.8MiB / 7.669GiB,6.58%,25.7MB / 23.1MB,0B / 67.8MB
2026-09-07T22:22:13.2665346Z,6ed2d36740fc,4.26%,82.39MiB / 7.669GiB,1.05%,15.1MB / 1.69MB,0B / 201MB
2026-09-07T22:22:13.2665346Z,9097845becb9,8.09%,923.8MiB / 7.669GiB,11.76%,58.2MB / 37MB,0B / 52.8MB
2026-09-07T22:22:26.1477207Z,3fee1113b794,7.60%,18.2MiB / 7.669GiB,0.23%,3.7MB / 19.9MB,0B / 0B
2026-09-07T22:22:26.1477207Z,52a6f56b69db,5.92%,752.7MiB / 7.669GiB,9.59%,58.4MB / 57.3MB,0B / 45MB
2026-09-07T22:22:26.1477207Z,b70629ac2384,0.03%,45.82MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:22:26.1477207Z,148e0df0f1ec,2.15%,517.4MiB / 7.669GiB,6.59%,25.7MB / 23.1MB,0B / 67.8MB
2026-09-07T22:22:26.1477207Z,6ed2d36740fc,4.84%,82.81MiB / 7.669GiB,1.05%,15.5MB / 1.74MB,0B / 205MB
2026-09-07T22:22:26.1477207Z,9097845becb9,7.28%,923.4MiB / 7.669GiB,11.76%,59.6MB / 37.9MB,0B / 54.4MB
2026-09-07T22:22:39.0253327Z,3fee1113b794,7.71%,17.97MiB / 7.669GiB,0.23%,3.8MB / 20.5MB,0B / 0B
2026-09-07T22:22:39.0253327Z,52a6f56b69db,9.73%,753.5MiB / 7.669GiB,9.60%,59.2MB / 58.6MB,0B / 45MB
2026-09-07T22:22:39.0253327Z,b70629ac2384,0.04%,45.78MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:22:39.0253327Z,148e0df0f1ec,0.95%,516.9MiB / 7.669GiB,6.58%,25.7MB / 23.1MB,0B / 67.8MB
2026-09-07T22:22:39.0253327Z,6ed2d36740fc,3.72%,83.83MiB / 7.669GiB,1.07%,15.9MB / 1.78MB,0B / 208MB
2026-09-07T22:22:39.0253327Z,9097845becb9,9.57%,924.1MiB / 7.669GiB,11.77%,60.9MB / 38.7MB,0B / 55.4MB
2026-09-07T22:22:51.8592572Z,3fee1113b794,8.10%,18.23MiB / 7.669GiB,0.23%,3.9MB / 21MB,0B / 0B
2026-09-07T22:22:51.8592572Z,52a6f56b69db,5.94%,744.9MiB / 7.669GiB,9.49%,60.1MB / 60MB,0B / 45MB
2026-09-07T22:22:51.8592572Z,b70629ac2384,0.03%,45.36MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:22:51.8592572Z,148e0df0f1ec,1.08%,516.8MiB / 7.669GiB,6.58%,25.8MB / 23.1MB,0B / 67.9MB
2026-09-07T22:22:51.8592572Z,6ed2d36740fc,5.36%,84.73MiB / 7.669GiB,1.08%,16.3MB / 1.82MB,0B / 210MB
2026-09-07T22:22:51.8592572Z,9097845becb9,7.00%,924.5MiB / 7.669GiB,11.77%,62.4MB / 39.6MB,0B / 55.6MB
2026-09-07T22:23:04.5836311Z,3fee1113b794,8.34%,18.35MiB / 7.669GiB,0.23%,3.99MB / 21.5MB,0B / 0B
2026-09-07T22:23:04.5836311Z,52a6f56b69db,6.22%,765.6MiB / 7.669GiB,9.75%,60.8MB / 61.1MB,0B / 45MB
2026-09-07T22:23:04.5836311Z,b70629ac2384,2.60%,45.58MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:23:04.5836311Z,148e0df0f1ec,1.38%,516.7MiB / 7.669GiB,6.58%,25.9MB / 23.2MB,0B / 67.9MB
2026-09-07T22:23:04.5836311Z,6ed2d36740fc,9.09%,85.6MiB / 7.669GiB,1.09%,16.6MB / 1.86MB,0B / 213MB
2026-09-07T22:23:04.5836311Z,9097845becb9,7.79%,924.9MiB / 7.669GiB,11.78%,63.8MB / 40.5MB,0B / 57.2MB
2026-09-07T22:23:17.3568882Z,3fee1113b794,7.92%,18.63MiB / 7.669GiB,0.24%,4.08MB / 22MB,0B / 0B
2026-09-07T22:23:17.3568882Z,52a6f56b69db,6.20%,765.5MiB / 7.669GiB,9.75%,61.7MB / 62.6MB,0B / 45MB
2026-09-07T22:23:17.3568882Z,b70629ac2384,0.05%,45.32MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:23:17.3568882Z,148e0df0f1ec,1.04%,516.9MiB / 7.669GiB,6.58%,25.9MB / 23.2MB,0B / 67.9MB
2026-09-07T22:23:17.3568882Z,6ed2d36740fc,4.68%,85.76MiB / 7.669GiB,1.09%,17MB / 1.9MB,0B / 234MB
2026-09-07T22:23:17.3568882Z,9097845becb9,6.97%,925.2MiB / 7.669GiB,11.78%,65.2MB / 41.3MB,0B / 57.8MB
2026-09-07T22:23:30.2463440Z,3fee1113b794,8.03%,17.88MiB / 7.669GiB,0.23%,4.18MB / 22.5MB,0B / 0B
2026-09-07T22:23:30.2463440Z,52a6f56b69db,6.16%,765MiB / 7.669GiB,9.74%,62.5MB / 63.8MB,0B / 45MB
2026-09-07T22:23:30.2463440Z,b70629ac2384,0.03%,44.97MiB / 7.669GiB,0.57%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:23:30.2463440Z,148e0df0f1ec,0.89%,517.3MiB / 7.669GiB,6.59%,26MB / 23.2MB,0B / 67.9MB
2026-09-07T22:23:30.2463440Z,6ed2d36740fc,5.53%,86.33MiB / 7.669GiB,1.10%,17.3MB / 1.93MB,0B / 236MB
2026-09-07T22:23:30.2463440Z,9097845becb9,7.01%,927.1MiB / 7.669GiB,11.81%,66.5MB / 42.1MB,0B / 60MB
2026-09-07T22:23:43.0827189Z,3fee1113b794,7.60%,17.53MiB / 7.669GiB,0.22%,4.26MB / 23MB,0B / 0B
2026-09-07T22:23:43.0827189Z,52a6f56b69db,5.47%,765.1MiB / 7.669GiB,9.74%,63.4MB / 65.2MB,0B / 45.1MB
2026-09-07T22:23:43.0827189Z,b70629ac2384,0.05%,45.04MiB / 7.669GiB,0.57%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:23:43.0827189Z,148e0df0f1ec,0.88%,516.9MiB / 7.669GiB,6.58%,26.1MB / 23.2MB,0B / 68MB
2026-09-07T22:23:43.0827189Z,6ed2d36740fc,16.16%,87.41MiB / 7.669GiB,1.11%,17.7MB / 1.97MB,0B / 238MB
2026-09-07T22:23:43.0827189Z,9097845becb9,50.48%,951.2MiB / 7.669GiB,12.11%,68MB / 43.1MB,0B / 60.7MB
2026-09-07T22:23:55.9603016Z,3fee1113b794,8.51%,18.29MiB / 7.669GiB,0.23%,4.37MB / 23.5MB,0B / 0B
2026-09-07T22:23:55.9603016Z,52a6f56b69db,6.34%,765.6MiB / 7.669GiB,9.75%,64.1MB / 66.4MB,0B / 45.1MB
2026-09-07T22:23:55.9603016Z,b70629ac2384,0.06%,45.6MiB / 7.669GiB,0.58%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:23:55.9603016Z,148e0df0f1ec,1.06%,517.1MiB / 7.669GiB,6.58%,26.1MB / 23.2MB,0B / 68MB
2026-09-07T22:23:55.9603016Z,6ed2d36740fc,3.36%,88.09MiB / 7.669GiB,1.12%,18.1MB / 2.02MB,0B / 240MB
2026-09-07T22:23:55.9603016Z,9097845becb9,62.05%,933.8MiB / 7.669GiB,11.89%,69.4MB / 44MB,0B / 62.3MB
2026-09-07T22:24:08.8099043Z,52a6f56b69db,2.04%,765.1MiB / 7.669GiB,9.74%,64.7MB / 67.3MB,0B / 45.1MB
2026-09-07T22:24:08.8099043Z,b70629ac2384,0.06%,44.59MiB / 7.669GiB,0.57%,32.2kB / 7.73kB,0B / 23.6MB
2026-09-07T22:24:08.8099043Z,148e0df0f1ec,1.21%,517.2MiB / 7.669GiB,6.59%,26.1MB / 23.2MB,0B / 68MB
2026-09-07T22:24:08.8099043Z,6ed2d36740fc,0.69%,87.89MiB / 7.669GiB,1.12%,18.3MB / 2.04MB,0B / 242MB
2026-09-07T22:24:08.8099043Z,9097845becb9,1.77%,933.6MiB / 7.669GiB,11.89%,70.2MB / 44.5MB,0B / 64MB
